"","seed","type","age_death","id","seed"
"6177",140,"Joint Man/Woman",91,596,140
"6178",316,"Joint Man/Woman",108,553,316
"6179",488,"Joint Man/Woman",96,615,488
"6180",893,"Joint Man/Woman",90,340,893
"6181",862,"Joint Man/Woman",94,949,862
"6182",676,"Joint Man/Woman",80,215,676
"6183",1011,"Joint Man/Woman",87,202,1011
"6184",197,"Joint Man/Woman",92,689,197
"6185",576,"Joint Man/Woman",79,830,576
"6186",369,"Joint Man/Woman",89,159,369
"6187",137,"Joint Man/Woman",105,640,137
"6188",811,"Joint Man/Woman",88,413,811
"6189",346,"Joint Man/Woman",102,72,346
"6190",495,"Joint Man/Woman",84,814,495
"6191",543,"Joint Man/Woman",88,294,543
"6192",260,"Joint Man/Woman",81,693,260
"6193",211,"Joint Man/Woman",89,271,211
"6194",302,"Joint Man/Woman",88,164,302
"6195",655,"Joint Man/Woman",92,601,655
"6196",133,"Joint Man/Woman",93,915,133
"6197",352,"Joint Man/Woman",91,393,352
"6198",690,"Joint Man/Woman",90,724,690
"6199",305,"Joint Man/Woman",89,383,305
"6200",483,"Joint Man/Woman",96,405,483
"6201",671,"Joint Man/Woman",93,933,671
"6202",363,"Joint Man/Woman",96,280,363
"6203",875,"Joint Man/Woman",88,913,875
"6204",800,"Joint Man/Woman",87,786,800
"6205",147,"Joint Man/Woman",101,456,147
"6206",148,"Joint Man/Woman",82,940,148
"6207",704,"Joint Man/Woman",85,630,704
"6208",341,"Joint Man/Woman",88,473,341
"6209",682,"Joint Man/Woman",88,734,682
"6210",858,"Joint Man/Woman",88,133,858
"6211",684,"Joint Man/Woman",96,685,684
"6212",843,"Joint Man/Woman",96,694,843
"6213",772,"Joint Man/Woman",90,100,772
"6214",958,"Joint Man/Woman",96,492,958
"6215",1000,"Joint Man/Woman",95,103,1000
"6216",828,"Joint Man/Woman",74,390,828
"6217",597,"Joint Man/Woman",87,871,597
"6218",1034,"Joint Man/Woman",109,54,1034
"6219",1085,"Joint Man/Woman",80,285,1085
"6220",300,"Joint Man/Woman",87,64,300
"6221",728,"Joint Man/Woman",72,329,728
"6222",454,"Joint Man/Woman",95,80,454
"6223",1067,"Joint Man/Woman",94,266,1067
"6224",555,"Joint Man/Woman",89,15,555
"6225",763,"Joint Man/Woman",101,843,763
"6226",684,"Joint Man/Woman",91,729,684
"6227",429,"Joint Man/Woman",94,267,429
"6228",607,"Joint Man/Woman",89,356,607
"6229",503,"Joint Man/Woman",94,880,503
"6230",529,"Joint Man/Woman",92,861,529
"6231",577,"Joint Man/Woman",87,449,577
"6232",672,"Joint Man/Woman",86,796,672
"6233",186,"Joint Man/Woman",86,286,186
"6234",1021,"Joint Man/Woman",95,283,1021
"6235",808,"Joint Man/Woman",95,898,808
"6236",434,"Joint Man/Woman",92,540,434
"6237",160,"Joint Man/Woman",88,913,160
"6238",411,"Joint Man/Woman",96,124,411
"6239",399,"Joint Man/Woman",90,456,399
"6240",900,"Joint Man/Woman",90,746,900
"6241",953,"Joint Man/Woman",92,693,953
"6242",453,"Joint Man/Woman",91,900,453
"6243",438,"Joint Man/Woman",89,66,438
"6244",709,"Joint Man/Woman",81,154,709
"6245",877,"Joint Man/Woman",85,959,877
"6246",684,"Joint Man/Woman",91,248,684
"6247",983,"Joint Man/Woman",95,346,983
"6248",120,"Joint Man/Woman",89,103,120
"6249",481,"Joint Man/Woman",93,312,481
"6250",314,"Joint Man/Woman",97,133,314
"6251",264,"Joint Man/Woman",92,201,264
"6252",741,"Joint Man/Woman",100,708,741
"6253",278,"Joint Man/Woman",91,91,278
"6254",1059,"Joint Man/Woman",88,931,1059
"6255",648,"Joint Man/Woman",83,897,648
"6256",753,"Joint Man/Woman",99,350,753
"6257",371,"Joint Man/Woman",96,829,371
"6258",960,"Joint Man/Woman",92,259,960
"6259",876,"Joint Man/Woman",99,406,876
"6260",543,"Joint Man/Woman",91,315,543
"6261",265,"Joint Man/Woman",89,456,265
"6262",415,"Joint Man/Woman",76,904,415
"6263",1029,"Joint Man/Woman",73,996,1029
"6264",216,"Joint Man/Woman",84,371,216
"6265",719,"Joint Man/Woman",92,424,719
"6266",714,"Joint Man/Woman",83,603,714
"6267",344,"Joint Man/Woman",87,845,344
"6268",636,"Joint Man/Woman",87,692,636
"6269",421,"Joint Man/Woman",88,844,421
"6270",722,"Joint Man/Woman",90,542,722
"6271",314,"Joint Man/Woman",99,328,314
"6272",1062,"Joint Man/Woman",88,15,1062
"6273",809,"Joint Man/Woman",88,374,809
"6274",923,"Joint Man/Woman",93,252,923
"6275",1105,"Joint Man/Woman",100,94,1105
"6276",1063,"Joint Man/Woman",92,697,1063
"6277",348,"Joint Man/Woman",86,17,348
"6278",125,"Joint Man/Woman",88,715,125
"6279",715,"Joint Man/Woman",95,640,715
"6280",715,"Joint Man/Woman",85,410,715
"6281",486,"Joint Man/Woman",95,306,486
"6282",1081,"Joint Man/Woman",93,424,1081
"6283",214,"Joint Man/Woman",89,60,214
"6284",912,"Joint Man/Woman",90,772,912
"6285",334,"Joint Man/Woman",99,904,334
"6286",532,"Joint Man/Woman",81,997,532
"6287",207,"Joint Man/Woman",83,277,207
"6288",756,"Joint Man/Woman",87,112,756
"6289",449,"Joint Man/Woman",96,17,449
"6290",151,"Joint Man/Woman",91,924,151
"6291",486,"Joint Man/Woman",104,577,486
"6292",991,"Joint Man/Woman",89,100,991
"6293",1042,"Joint Man/Woman",90,856,1042
"6294",870,"Joint Man/Woman",97,745,870
"6295",794,"Joint Man/Woman",84,747,794
"6296",166,"Joint Man/Woman",80,769,166
"6297",997,"Joint Man/Woman",95,601,997
"6298",930,"Joint Man/Woman",85,614,930
"6299",539,"Joint Man/Woman",88,935,539
"6300",529,"Joint Man/Woman",94,827,529
"6301",499,"Joint Man/Woman",102,333,499
"6302",1050,"Joint Man/Woman",102,656,1050
"6303",606,"Joint Man/Woman",94,939,606
"6304",173,"Joint Man/Woman",78,217,173
"6305",1039,"Joint Man/Woman",84,1,1039
"6306",1071,"Joint Man/Woman",82,376,1071
"6307",822,"Joint Man/Woman",93,459,822
"6308",222,"Joint Man/Woman",97,843,222
"6309",195,"Joint Man/Woman",105,678,195
"6310",168,"Joint Man/Woman",93,617,168
"6311",270,"Joint Man/Woman",93,331,270
"6312",346,"Joint Man/Woman",92,653,346
"6313",146,"Joint Man/Woman",92,757,146
"6314",759,"Joint Man/Woman",89,63,759
"6315",574,"Joint Man/Woman",89,642,574
"6316",871,"Joint Man/Woman",86,550,871
"6317",1081,"Joint Man/Woman",84,140,1081
"6318",858,"Joint Man/Woman",83,796,858
"6319",1077,"Joint Man/Woman",86,637,1077
"6320",190,"Joint Man/Woman",84,63,190
"6321",680,"Joint Man/Woman",90,170,680
"6322",1057,"Joint Man/Woman",89,876,1057
"6323",729,"Joint Man/Woman",82,219,729
"6324",315,"Joint Man/Woman",84,389,315
"6325",539,"Joint Man/Woman",85,397,539
"6326",167,"Joint Man/Woman",84,129,167
"6327",749,"Joint Man/Woman",92,869,749
"6328",905,"Joint Man/Woman",99,424,905
"6329",537,"Joint Man/Woman",87,65,537
"6330",204,"Joint Man/Woman",84,632,204
"6331",661,"Joint Man/Woman",95,731,661
"6332",845,"Joint Man/Woman",94,349,845
"6333",931,"Joint Man/Woman",84,794,931
"6334",1036,"Joint Man/Woman",84,802,1036
"6335",894,"Joint Man/Woman",89,298,894
"6336",685,"Joint Man/Woman",90,70,685
"6337",865,"Joint Man/Woman",83,346,865
"6338",215,"Joint Man/Woman",90,296,215
"6339",523,"Joint Man/Woman",95,755,523
"6340",420,"Joint Man/Woman",88,608,420
"6341",477,"Joint Man/Woman",93,420,477
"6342",118,"Joint Man/Woman",96,652,118
"6343",313,"Joint Man/Woman",88,423,313
"6344",926,"Joint Man/Woman",95,866,926
"6345",298,"Joint Man/Woman",89,131,298
"6346",398,"Joint Man/Woman",91,541,398
"6347",576,"Joint Man/Woman",87,443,576
"6348",450,"Joint Man/Woman",91,820,450
"6349",791,"Joint Man/Woman",93,812,791
"6350",425,"Joint Man/Woman",84,668,425
"6351",1030,"Joint Man/Woman",101,357,1030
"6352",244,"Joint Man/Woman",82,504,244
"6353",850,"Joint Man/Woman",85,345,850
"6354",1011,"Joint Man/Woman",78,758,1011
"6355",471,"Joint Man/Woman",94,15,471
"6356",876,"Joint Man/Woman",97,80,876
"6357",733,"Joint Man/Woman",86,452,733
"6358",991,"Joint Man/Woman",82,900,991
"6359",541,"Joint Man/Woman",94,145,541
"6360",675,"Joint Man/Woman",95,714,675
"6361",797,"Joint Man/Woman",93,140,797
"6362",413,"Joint Man/Woman",97,482,413
"6363",436,"Joint Man/Woman",88,870,436
"6364",547,"Joint Man/Woman",98,548,547
"6365",851,"Joint Man/Woman",79,33,851
"6366",136,"Joint Man/Woman",82,37,136
"6367",688,"Joint Man/Woman",94,813,688
"6368",248,"Joint Man/Woman",91,492,248
"6369",126,"Joint Man/Woman",89,72,126
"6370",877,"Joint Man/Woman",90,213,877
"6371",259,"Joint Man/Woman",91,155,259
"6372",1104,"Joint Man/Woman",96,810,1104
"6373",198,"Joint Man/Woman",88,60,198
"6374",271,"Joint Man/Woman",79,282,271
"6375",1113,"Joint Man/Woman",91,615,1113
"6376",792,"Joint Man/Woman",93,841,792
"6377",594,"Joint Man/Woman",91,699,594
"6378",482,"Joint Man/Woman",86,628,482
"6379",447,"Joint Man/Woman",78,584,447
"6380",545,"Joint Man/Woman",96,534,545
"6381",810,"Joint Man/Woman",81,252,810
"6382",555,"Joint Man/Woman",84,871,555
"6383",937,"Joint Man/Woman",89,511,937
"6384",971,"Joint Man/Woman",96,585,971
"6385",829,"Joint Man/Woman",92,141,829
"6386",825,"Joint Man/Woman",95,526,825
"6387",1104,"Joint Man/Woman",98,567,1104
"6388",132,"Joint Man/Woman",100,101,132
"6389",1075,"Joint Man/Woman",87,382,1075
"6390",579,"Joint Man/Woman",89,704,579
"6391",831,"Joint Man/Woman",79,990,831
"6392",1013,"Joint Man/Woman",94,477,1013
"6393",662,"Joint Man/Woman",88,970,662
"6394",298,"Joint Man/Woman",88,187,298
"6395",1107,"Joint Man/Woman",93,391,1107
"6396",1009,"Joint Man/Woman",80,652,1009
"6397",1055,"Joint Man/Woman",92,315,1055
"6398",1113,"Joint Man/Woman",94,419,1113
"6399",317,"Joint Man/Woman",89,291,317
"6400",172,"Joint Man/Woman",91,807,172
"6401",247,"Joint Man/Woman",90,210,247
"6402",248,"Joint Man/Woman",91,764,248
"6403",611,"Joint Man/Woman",99,565,611
"6404",1037,"Joint Man/Woman",89,201,1037
"6405",218,"Joint Man/Woman",97,693,218
"6406",904,"Joint Man/Woman",77,25,904
"6407",805,"Joint Man/Woman",83,191,805
"6408",237,"Joint Man/Woman",95,873,237
"6409",900,"Joint Man/Woman",102,789,900
"6410",568,"Joint Man/Woman",89,418,568
"6411",729,"Joint Man/Woman",75,121,729
"6412",327,"Joint Man/Woman",81,791,327
"6413",516,"Joint Man/Woman",92,363,516
"6414",542,"Joint Man/Woman",96,854,542
"6415",1049,"Joint Man/Woman",84,959,1049
"6416",898,"Joint Man/Woman",98,378,898
"6417",156,"Joint Man/Woman",94,255,156
"6418",832,"Joint Man/Woman",92,794,832
"6419",589,"Joint Man/Woman",86,944,589
"6420",1058,"Joint Man/Woman",93,852,1058
"6421",215,"Joint Man/Woman",90,26,215
"6422",375,"Joint Man/Woman",82,840,375
"6423",719,"Joint Man/Woman",94,978,719
"6424",820,"Joint Man/Woman",90,353,820
"6425",437,"Joint Man/Woman",98,407,437
"6426",584,"Joint Man/Woman",88,86,584
"6427",321,"Joint Man/Woman",88,130,321
"6428",653,"Joint Man/Woman",83,413,653
"6429",338,"Joint Man/Woman",99,954,338
"6430",863,"Joint Man/Woman",69,738,863
"6431",187,"Joint Man/Woman",72,546,187
"6432",288,"Joint Man/Woman",85,989,288
"6433",246,"Joint Man/Woman",83,684,246
"6434",162,"Joint Man/Woman",90,832,162
"6435",628,"Joint Man/Woman",89,947,628
"6436",531,"Joint Man/Woman",92,351,531
"6437",959,"Joint Man/Woman",88,335,959
"6438",182,"Joint Man/Woman",104,639,182
"6439",825,"Joint Man/Woman",86,481,825
"6440",1003,"Joint Man/Woman",93,942,1003
"6441",914,"Joint Man/Woman",78,839,914
"6442",289,"Joint Man/Woman",87,749,289
"6443",756,"Joint Man/Woman",95,177,756
"6444",969,"Joint Man/Woman",80,532,969
"6445",464,"Joint Man/Woman",87,5,464
"6446",808,"Joint Man/Woman",79,651,808
"6447",187,"Joint Man/Woman",87,816,187
"6448",934,"Joint Man/Woman",99,177,934
"6449",125,"Joint Man/Woman",100,246,125
"6450",368,"Joint Man/Woman",90,973,368
"6451",612,"Joint Man/Woman",98,750,612
"6452",165,"Joint Man/Woman",90,250,165
"6453",834,"Joint Man/Woman",95,724,834
"6454",249,"Joint Man/Woman",87,628,249
"6455",285,"Joint Man/Woman",80,728,285
"6456",1100,"Joint Man/Woman",97,30,1100
"6457",249,"Joint Man/Woman",89,737,249
"6458",464,"Joint Man/Woman",99,679,464
"6459",973,"Joint Man/Woman",95,285,973
"6460",202,"Joint Man/Woman",87,633,202
"6461",834,"Joint Man/Woman",98,909,834
"6462",240,"Joint Man/Woman",89,395,240
"6463",884,"Joint Man/Woman",90,944,884
"6464",808,"Joint Man/Woman",91,263,808
"6465",419,"Joint Man/Woman",77,762,419
"6466",680,"Joint Man/Woman",91,493,680
"6467",245,"Joint Man/Woman",98,861,245
"6468",579,"Joint Man/Woman",103,371,579
"6469",891,"Joint Man/Woman",91,125,891
"6470",832,"Joint Man/Woman",81,147,832
"6471",300,"Joint Man/Woman",85,473,300
"6472",291,"Joint Man/Woman",89,977,291
"6473",147,"Joint Man/Woman",95,700,147
"6474",701,"Joint Man/Woman",86,346,701
"6475",670,"Joint Man/Woman",89,658,670
"6476",126,"Joint Man/Woman",94,906,126
"6477",1041,"Joint Man/Woman",91,896,1041
"6478",613,"Joint Man/Woman",94,42,613
"6479",390,"Joint Man/Woman",90,152,390
"6480",152,"Joint Man/Woman",82,688,152
"6481",945,"Joint Man/Woman",86,752,945
"6482",167,"Joint Man/Woman",97,631,167
"6483",228,"Joint Man/Woman",90,695,228
"6484",700,"Joint Man/Woman",96,547,700
"6485",204,"Joint Man/Woman",82,92,204
"6486",1104,"Joint Man/Woman",91,563,1104
"6487",1102,"Joint Man/Woman",84,677,1102
"6488",851,"Joint Man/Woman",92,78,851
"6489",181,"Joint Man/Woman",93,391,181
"6490",213,"Joint Man/Woman",79,450,213
"6491",926,"Joint Man/Woman",81,56,926
"6492",242,"Joint Man/Woman",88,455,242
"6493",431,"Joint Man/Woman",100,245,431
"6494",515,"Joint Man/Woman",83,186,515
"6495",204,"Joint Man/Woman",73,664,204
"6496",329,"Joint Man/Woman",75,710,329
"6497",535,"Joint Man/Woman",90,869,535
"6498",446,"Joint Man/Woman",88,53,446
"6499",581,"Joint Man/Woman",90,826,581
"6500",788,"Joint Man/Woman",90,504,788
"6501",563,"Joint Man/Woman",98,272,563
"6502",120,"Joint Man/Woman",87,938,120
"6503",163,"Joint Man/Woman",91,435,163
"6504",750,"Joint Man/Woman",88,204,750
"6505",213,"Joint Man/Woman",85,220,213
"6506",214,"Joint Man/Woman",98,192,214
"6507",572,"Joint Man/Woman",87,586,572
"6508",950,"Joint Man/Woman",92,476,950
"6509",1110,"Joint Man/Woman",91,187,1110
"6510",982,"Joint Man/Woman",89,721,982
"6511",378,"Joint Man/Woman",70,790,378
"6512",178,"Joint Man/Woman",99,180,178
"6513",339,"Joint Man/Woman",80,879,339
"6514",158,"Joint Man/Woman",91,384,158
"6515",405,"Joint Man/Woman",91,777,405
"6516",1073,"Joint Man/Woman",92,490,1073
"6517",1014,"Joint Man/Woman",88,775,1014
"6518",460,"Joint Man/Woman",96,632,460
"6519",356,"Joint Man/Woman",94,363,356
"6520",337,"Joint Man/Woman",90,483,337
"6521",632,"Joint Man/Woman",101,847,632
"6522",712,"Joint Man/Woman",87,473,712
"6523",353,"Joint Man/Woman",95,908,353
"6524",604,"Joint Man/Woman",87,13,604
"6525",708,"Joint Man/Woman",95,203,708
"6526",890,"Joint Man/Woman",84,531,890
"6527",1104,"Joint Man/Woman",95,24,1104
"6528",814,"Joint Man/Woman",93,419,814
"6529",889,"Joint Man/Woman",94,74,889
"6530",826,"Joint Man/Woman",90,967,826
"6531",751,"Joint Man/Woman",89,733,751
"6532",838,"Joint Man/Woman",101,718,838
"6533",767,"Joint Man/Woman",90,725,767
"6534",1011,"Joint Man/Woman",88,528,1011
"6535",934,"Joint Man/Woman",92,498,934
"6536",769,"Joint Man/Woman",94,560,769
"6537",766,"Joint Man/Woman",84,15,766
"6538",413,"Joint Man/Woman",97,557,413
"6539",847,"Joint Man/Woman",81,719,847
"6540",210,"Joint Man/Woman",91,10,210
"6541",604,"Joint Man/Woman",91,576,604
"6542",372,"Joint Man/Woman",85,213,372
"6543",542,"Joint Man/Woman",82,473,542
"6544",904,"Joint Man/Woman",98,938,904
"6545",519,"Joint Man/Woman",97,983,519
"6546",465,"Joint Man/Woman",94,845,465
"6547",656,"Joint Man/Woman",85,954,656
"6548",586,"Joint Man/Woman",91,667,586
"6549",133,"Joint Man/Woman",84,44,133
"6550",684,"Joint Man/Woman",88,751,684
"6551",262,"Joint Man/Woman",86,78,262
"6552",964,"Joint Man/Woman",95,580,964
"6553",541,"Joint Man/Woman",75,916,541
"6554",458,"Joint Man/Woman",94,185,458
"6555",746,"Joint Man/Woman",93,283,746
"6556",931,"Joint Man/Woman",85,873,931
"6557",152,"Joint Man/Woman",95,600,152
"6558",1095,"Joint Man/Woman",88,461,1095
"6559",556,"Joint Man/Woman",107,986,556
"6560",979,"Joint Man/Woman",100,730,979
"6561",545,"Joint Man/Woman",75,481,545
"6562",910,"Joint Man/Woman",99,582,910
"6563",776,"Joint Man/Woman",97,48,776
"6564",978,"Joint Man/Woman",83,597,978
"6565",924,"Joint Man/Woman",86,479,924
"6566",537,"Joint Man/Woman",90,869,537
"6567",226,"Joint Man/Woman",88,210,226
"6568",250,"Joint Man/Woman",96,364,250
"6569",676,"Joint Man/Woman",92,353,676
"6570",563,"Joint Man/Woman",83,823,563
"6571",1043,"Joint Man/Woman",95,517,1043
"6572",1059,"Joint Man/Woman",86,999,1059
"6573",141,"Joint Man/Woman",73,927,141
"6574",773,"Joint Man/Woman",78,528,773
"6575",756,"Joint Man/Woman",91,592,756
"6576",926,"Joint Man/Woman",75,864,926
"6577",732,"Joint Man/Woman",87,891,732
"6578",153,"Joint Man/Woman",96,83,153
"6579",970,"Joint Man/Woman",82,435,970
"6580",486,"Joint Man/Woman",88,300,486
"6581",328,"Joint Man/Woman",96,518,328
"6582",669,"Joint Man/Woman",87,50,669
"6583",779,"Joint Man/Woman",99,64,779
"6584",950,"Joint Man/Woman",89,546,950
"6585",616,"Joint Man/Woman",81,57,616
"6586",178,"Joint Man/Woman",88,477,178
"6587",396,"Joint Man/Woman",91,376,396
"6588",290,"Joint Man/Woman",85,468,290
"6589",710,"Joint Man/Woman",94,362,710
"6590",526,"Joint Man/Woman",90,954,526
"6591",347,"Joint Man/Woman",93,579,347
"6592",331,"Joint Man/Woman",84,706,331
"6593",344,"Joint Man/Woman",92,466,344
"6594",1075,"Joint Man/Woman",91,451,1075
"6595",348,"Joint Man/Woman",90,420,348
"6596",1009,"Joint Man/Woman",88,204,1009
"6597",338,"Joint Man/Woman",87,552,338
"6598",353,"Joint Man/Woman",83,616,353
"6599",1055,"Joint Man/Woman",93,73,1055
"6600",332,"Joint Man/Woman",98,921,332
"6601",327,"Joint Man/Woman",88,492,327
"6602",293,"Joint Man/Woman",97,720,293
"6603",160,"Joint Man/Woman",97,510,160
"6604",629,"Joint Man/Woman",81,500,629
"6605",944,"Joint Man/Woman",89,997,944
"6606",754,"Joint Man/Woman",76,279,754
"6607",938,"Joint Man/Woman",80,509,938
"6608",790,"Joint Man/Woman",95,228,790
"6609",628,"Joint Man/Woman",96,441,628
"6610",718,"Joint Man/Woman",91,573,718
"6611",1029,"Joint Man/Woman",91,147,1029
"6612",293,"Joint Man/Woman",81,805,293
"6613",627,"Joint Man/Woman",98,605,627
"6614",1004,"Joint Man/Woman",95,38,1004
"6615",254,"Joint Man/Woman",99,280,254
"6616",198,"Joint Man/Woman",85,278,198
"6617",898,"Joint Man/Woman",78,947,898
"6618",853,"Joint Man/Woman",87,281,853
"6619",935,"Joint Man/Woman",88,458,935
"6620",655,"Joint Man/Woman",83,483,655
"6621",1090,"Joint Man/Woman",83,150,1090
"6622",425,"Joint Man/Woman",89,906,425
"6623",918,"Joint Man/Woman",87,33,918
"6624",819,"Joint Man/Woman",96,81,819
"6625",916,"Joint Man/Woman",82,149,916
"6626",293,"Joint Man/Woman",84,414,293
"6627",232,"Joint Man/Woman",97,524,232
"6628",479,"Joint Man/Woman",101,312,479
"6629",573,"Joint Man/Woman",91,889,573
"6630",875,"Joint Man/Woman",93,383,875
"6631",674,"Joint Man/Woman",92,91,674
"6632",199,"Joint Man/Woman",91,93,199
"6633",1066,"Joint Man/Woman",91,892,1066
"6634",787,"Joint Man/Woman",90,873,787
"6635",238,"Joint Man/Woman",99,582,238
"6636",1037,"Joint Man/Woman",84,978,1037
"6637",456,"Joint Man/Woman",78,339,456
"6638",892,"Joint Man/Woman",83,82,892
"6639",598,"Joint Man/Woman",81,900,598
"6640",543,"Joint Man/Woman",94,263,543
"6641",952,"Joint Man/Woman",93,645,952
"6642",1113,"Joint Man/Woman",94,175,1113
"6643",299,"Joint Man/Woman",85,349,299
"6644",667,"Joint Man/Woman",70,82,667
"6645",520,"Joint Man/Woman",81,982,520
"6646",1068,"Joint Man/Woman",84,611,1068
"6647",328,"Joint Man/Woman",95,385,328
"6648",999,"Joint Man/Woman",90,41,999
"6649",292,"Joint Man/Woman",77,917,292
"6650",614,"Joint Man/Woman",78,60,614
"6651",735,"Joint Man/Woman",92,84,735
"6652",431,"Joint Man/Woman",93,632,431
"6653",511,"Joint Man/Woman",95,728,511
"6654",709,"Joint Man/Woman",92,918,709
"6655",355,"Joint Man/Woman",77,69,355
"6656",1030,"Joint Man/Woman",100,288,1030
"6657",614,"Joint Man/Woman",74,186,614
"6658",433,"Joint Man/Woman",94,357,433
"6659",549,"Joint Man/Woman",86,201,549
"6660",166,"Joint Man/Woman",81,58,166
"6661",918,"Joint Man/Woman",88,385,918
"6662",1078,"Joint Man/Woman",92,454,1078
"6663",735,"Joint Man/Woman",83,324,735
"6664",946,"Joint Man/Woman",89,921,946
"6665",840,"Joint Man/Woman",89,936,840
"6666",1005,"Joint Man/Woman",87,462,1005
"6667",895,"Joint Man/Woman",86,572,895
"6668",531,"Joint Man/Woman",101,537,531
"6669",581,"Joint Man/Woman",89,886,581
"6670",948,"Joint Man/Woman",97,603,948
"6671",983,"Joint Man/Woman",93,721,983
"6672",115,"Joint Man/Woman",90,30,115
"6673",210,"Joint Man/Woman",87,873,210
"6674",526,"Joint Man/Woman",97,300,526
"6675",258,"Joint Man/Woman",90,812,258
"6676",818,"Joint Man/Woman",80,636,818
"6677",850,"Joint Man/Woman",93,140,850
"6678",529,"Joint Man/Woman",92,414,529
"6679",777,"Joint Man/Woman",70,184,777
"6680",200,"Joint Man/Woman",83,901,200
"6681",971,"Joint Man/Woman",95,440,971
"6682",938,"Joint Man/Woman",87,137,938
"6683",489,"Joint Man/Woman",96,874,489
"6684",536,"Joint Man/Woman",89,966,536
"6685",562,"Joint Man/Woman",93,339,562
"6686",334,"Joint Man/Woman",91,326,334
"6687",350,"Joint Man/Woman",88,459,350
"6688",563,"Joint Man/Woman",94,152,563
"6689",501,"Joint Man/Woman",95,288,501
"6690",478,"Joint Man/Woman",85,958,478
"6691",159,"Joint Man/Woman",97,991,159
"6692",664,"Joint Man/Woman",91,509,664
"6693",910,"Joint Man/Woman",92,761,910
"6694",1099,"Joint Man/Woman",98,586,1099
